Timestamp,Mode,Target,Model,Encoding,Qubits,Max_Layers,Seed,Kernel_Type,Train_Kernel,Kernel_Optimizer,Optimizer,Tuner,CV_Folds,Features,PCA_Components,Baseline_MAE_kcal_mol,CV_MAE_kcal_mol,Test_MAE_kcal_mol,Test_STD_kcal_mol,Test_MSE_label,Train_Loss_or_TrainMSE,Best_Params
123721,delta,AE,QKRR,cpkernel,3,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.5688,11.0344,121.801551,128.533387,"OrderedDict([('alpha', 2.1428326881880833e-06)])"
123732,delta,AE,QKRR,multicontrol,3,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.4189,10.8347,117.411777,124.304758,"OrderedDict([('alpha', 0.008728463816119025)])"
123805,delta,AE,QKRR,cpkernel,3,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.6112,10.9742,120.484601,129.044361,"OrderedDict([('alpha', 2.1428326881880833e-06)])"
123812,delta,AE,QKRR,multicontrol,3,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.2833,10.6645,113.757055,119.890226,"OrderedDict([('alpha', 0.0001289767966448666)])"
123826,delta,AE,QKRR,cpkernel,3,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.6221,11.0618,122.405737,130.303388,"OrderedDict([('alpha', 2.1428326881880833e-06)])"
123840,delta,AE,QKRR,paramz,5,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.966,10.7051,114.623734,116.566934,"OrderedDict([('alpha', 0.0008877153162290374)])"
123903,delta,AE,QKRR,multicontrol,5,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.7286,10.3751,107.716254,112.616861,"OrderedDict([('alpha', 4.9834166865567056e-05)])"
123913,delta,AE,QKRR,cpkernel,5,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.7649,10.4027,108.305774,113.580492,"OrderedDict([('alpha', 0.0003302408603694023)])"
123915,delta,AE,QKRR,chebyshev,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.1602,10.5419,111.18056,118.502603,"OrderedDict([('alpha', 1e-06)])"
123918,delta,AE,QKRR,hubregtsen,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.2848,10.6937,114.377454,121.147129,"OrderedDict([('alpha', 2.2696038108363942e-05)])"
123924,delta,AE,QKRR,chebyshev,3,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.1435,10.4745,109.768308,118.997083,"OrderedDict([('alpha', 1e-06)])"
123935,delta,AE,QKRR,multicontrol,5,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.6241,10.189,103.885902,109.023755,"OrderedDict([('alpha', 0.001203846573614843)])"
123938,delta,AE,QKRR,multicontrol,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.2773,10.6739,113.953788,120.88841,"OrderedDict([('alpha', 0.00034540625384626636)])"
123939,delta,AE,QKRR,yz_cx,3,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.3172,10.8111,116.895257,121.172618,"OrderedDict([('alpha', 3.9394640424503165e-05)])"
124004,delta,AE,QKRR,cpkernel,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.5528,8.9065,79.386378,72.829673,"OrderedDict([('alpha', 0.00017876895471728927)])"
124005,delta,AE,QKRR,cpkernel,5,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.6497,10.2231,104.566407,107.868122,"OrderedDict([('alpha', 0.0003302408603694023)])"
124005,delta,AE,QKRR,yz_cx,3,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.3586,10.7655,115.914954,123.887667,"OrderedDict([('alpha', 6.667867270904414e-05)])"
124014,delta,AE,QKRR,cpkernel,7,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.5989,9.0242,81.454836,70.258501,"OrderedDict([('alpha', 0.00017876895471728927)])"
124031,delta,AE,QKRR,paramz,5,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.9626,10.7858,116.353819,117.575802,"OrderedDict([('alpha', 0.00023989672149865818)])"
124040,delta,AE,QKRR,highdim,5,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.3929,10.032,100.72981,101.53333,"OrderedDict([('alpha', 0.0007425534359037006)])"
124041,delta,AE,QKRR,hubregtsen,3,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.2812,10.6154,112.715973,121.01531,"OrderedDict([('alpha', 0.00024095574987011126)])"
124045,delta,AE,QKRR,cpkernel,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.5178,9.0881,82.61049,71.424448,"OrderedDict([('alpha', 0.00017876895471728927)])"
124054,delta,AE,QKRR,multicontrol,5,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.5178,10.1221,102.507286,105.436799,"OrderedDict([('alpha', 0.00025835429265644343)])"
124056,delta,AE,QKRR,chebyshev,3,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.1875,10.4939,110.184775,119.494714,"OrderedDict([('alpha', 1.000006034931826e-06)])"
124102,delta,AE,QKRR,cpkernel,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.5284,10.9055,118.962509,126.94223,"OrderedDict([('alpha', 2.1428326881880833e-06)])"
124121,delta,AE,QKRR,paramz,5,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.5956,10.2977,106.045826,110.550614,"OrderedDict([('alpha', 9.820649027526818e-05)])"
124126,delta,AE,QKRR,hubregtsen,5,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.4995,10.0504,101.091174,105.766919,"OrderedDict([('alpha', 0.0017593759953818814)])"
124148,delta,AE,QKRR,cpkernel,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.4915,8.8922,79.095571,70.837364,"OrderedDict([('alpha', 0.00017876895471728927)])"
124152,delta,AE,QKRR,chebyshev,5,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.8937,15.2106,231.515897,94.01042,"OrderedDict([('alpha', 1e-06)])"
124159,delta,AE,QKRR,cpkernel,5,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.4698,10.0398,100.872676,104.404404,"OrderedDict([('alpha', 0.0003302408603694023)])"
124200,delta,AE,QKRR,highdim,5,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.3337,9.933,98.745647,99.593316,"OrderedDict([('alpha', 0.0020528317153697723)])"
124204,delta,AE,QKRR,cpkernel,3,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.4959,10.9609,120.207704,128.926585,"OrderedDict([('alpha', 2.1428326881880833e-06)])"
124206,delta,AE,QKRR,chebyshev,3,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.1679,10.645,113.334107,118.889133,"OrderedDict([('alpha', 1e-06)])"
124209,delta,AE,QKRR,chebyshev,5,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,11.7177,69.4236,4822.246679,87.104078,"OrderedDict([('alpha', 1e-06)])"
124215,delta,AE,QKRR,paramz,5,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.5734,10.2897,105.900761,111.842668,"OrderedDict([('alpha', 2.1407659588393327e-05)])"
124233,delta,AE,QKRR,multicontrol,5,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.4467,10.1165,102.41908,102.382305,"OrderedDict([('alpha', 0.0004616173457382921)])"
124246,delta,AE,QKRR,cpkernel,5,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.5357,10.1112,102.290344,105.967621,"OrderedDict([('alpha', 0.0003302408603694023)])"
124320,delta,AE,QKRR,yz_cx,5,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.357,9.9613,99.302135,100.828216,"OrderedDict([('alpha', 0.0026250584967956177)])"
124330,delta,AE,QKRR,chebyshev,5,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,8.2677,22.3584,499.902329,96.020468,"OrderedDict([('alpha', 1e-06)])"
124354,delta,AE,QKRR,chebyshev,5,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.8827,10.6918,114.331804,118.41347,"OrderedDict([('alpha', 1e-06)])"
124359,delta,AE,QKRR,hubregtsen,3,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.3665,10.8292,117.283343,122.209349,"OrderedDict([('alpha', 1.706666057561368e-06)])"
124419,delta,AE,QKRR,paramz,5,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.6931,10.3741,107.647691,112.5166,"OrderedDict([('alpha', 5.910211105824903e-06)])"
124432,delta,AE,QKRR,cpkernel,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.8703,12.2462,150.007392,40.035711,"OrderedDict([('alpha', 2.084234967547567e-05)])"
124446,delta,AE,QKRR,highdim,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.3956,10.7673,115.98161,125.11833,"OrderedDict([('alpha', 0.007654357860383055)])"
124502,delta,AE,QKRR,cpkernel,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,7.7559,17.8185,317.535053,36.358059,"OrderedDict([('alpha', 2.084234967547567e-05)])"
124506,delta,AE,QKRR,cpkernel,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.6092,8.7693,77.023315,76.50372,"OrderedDict([('alpha', 0.00017876895471728927)])"
124513,delta,AE,QKRR,multicontrol,5,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.4481,10.1131,102.353264,102.294355,"OrderedDict([('alpha', 9.902109213040998e-05)])"
124538,delta,AE,QKRR,chebyshev,5,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,8.8114,30.0419,904.220121,90.931417,"OrderedDict([('alpha', 1e-06)])"
124548,delta,AE,QKRR,multicontrol,3,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.379,10.7075,114.671209,122.951108,"OrderedDict([('alpha', 9.227889828933193e-05)])"
124549,delta,AE,QKRR,highdim,3,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.2926,10.6891,114.271575,123.082584,"OrderedDict([('alpha', 0.0037025792344068877)])"
124648,delta,AE,QKRR,paramz,3,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.7521,11.2584,126.856373,134.116129,"OrderedDict([('alpha', 1.3266638081486563e-06)])"
124655,delta,AE,QKRR,paramz,3,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.7381,11.2977,127.688068,130.469898,"OrderedDict([('alpha', 1e-06)])"
124710,delta,AE,QKRR,paramz,3,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.4139,10.8826,118.442558,127.612674,"OrderedDict([('alpha', 5.578717767735761e-06)])"
124714,delta,AE,QKRR,hubregtsen,3,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.406,10.7904,116.452238,123.086304,"OrderedDict([('alpha', 0.0007425534359037006)])"
124715,delta,AE,QKRR,hubregtsen,5,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.7153,10.3493,107.157832,111.144564,"OrderedDict([('alpha', 0.00011399939063023963)])"
124718,delta,AE,QKRR,cpkernel,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.6874,12.5834,158.344055,44.610339,"OrderedDict([('alpha', 2.084234967547567e-05)])"
124730,delta,AE,QKRR,highdim,3,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.4574,10.8427,117.611378,128.841596,"OrderedDict([('alpha', 0.00022958882931894059)])"
124749,delta,AE,QKRR,cpkernel,5,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.4338,10.0245,100.554188,103.407261,"OrderedDict([('alpha', 0.0003302408603694023)])"
124818,delta,AE,QKRR,cpkernel,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.3942,8.8777,78.956558,61.829782,"OrderedDict([('alpha', 2.084234967547567e-05)])"
124831,delta,AE,QKRR,highdim,3,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,9.6934,12.2397,149.850352,159.530741,"OrderedDict([('alpha', 0.0027939274472858298)])"
124838,delta,AE,QKRR,hubregtsen,5,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.5559,10.0974,102.034101,106.854503,"OrderedDict([('alpha', 0.001232789171996071)])"
124848,delta,AE,QKRR,paramz,3,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.9298,11.5196,132.811004,139.969266,"OrderedDict([('alpha', 0.000127472362062866)])"
125016,delta,AE,QKRR,yz_cx,3,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.1752,10.5191,110.685788,119.472587,"OrderedDict([('alpha', 0.00020508583466009932)])"
125019,delta,AE,QKRR,multicontrol,3,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.5466,11.0567,122.279657,127.972277,"OrderedDict([('alpha', 1e-06)])"
125259,delta,AE,QKRR,highdim,5,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.2573,9.8062,96.201287,97.357808,"OrderedDict([('alpha', 0.011235616591989296)])"
125317,delta,AE,QKRR,chebyshev,3,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.3738,10.7641,115.893626,127.246149,"OrderedDict([('alpha', 1e-06)])"
125346,delta,AE,QKRR,highdim,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.3715,8.6864,75.48315,65.315911,"OrderedDict([('alpha', 0.005176046022698896)])"
125407,delta,AE,QKRR,yz_cx,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.4757,8.7049,75.82252,71.34097,"OrderedDict([('alpha', 0.00028736699259672107)])"
125424,delta,AE,QKRR,hubregtsen,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.522,9.0209,81.396428,70.516636,"OrderedDict([('alpha', 0.00029474240048177184)])"
125427,delta,AE,QKRR,cpkernel,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.3942,9.841,96.946157,50.436245,"OrderedDict([('alpha', 2.084234967547567e-05)])"
125431,delta,AE,QKRR,highdim,5,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.5592,10.2678,105.485633,105.436264,"OrderedDict([('alpha', 0.0001841963492624301)])"
125440,delta,AE,QKRR,multicontrol,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.436,8.8639,78.598373,66.90376,"OrderedDict([('alpha', 0.0017600828509922821)])"
125448,delta,AE,QKRR,hubregtsen,3,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.5466,11.0567,122.279657,127.972276,"OrderedDict([('alpha', 1e-06)])"
125455,delta,AE,QKRR,chebyshev,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,10.7698,52.5332,2775.899616,45.435898,"OrderedDict([('alpha', 1e-06)])"
125509,delta,AE,QKRR,yz_cx,5,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.4205,10.0537,101.13487,101.601458,"OrderedDict([('alpha', 0.0012660013805131454)])"
125514,delta,AE,QKRR,multicontrol,7,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.3841,8.7128,75.945516,65.418085,"OrderedDict([('alpha', 0.0032462304286794623)])"
125537,delta,AE,QKRR,yz_cx,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.3792,8.8256,77.953236,63.888965,"OrderedDict([('alpha', 0.0011415312150527214)])"
125538,delta,AE,QKRR,yz_cx,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.3316,8.7371,76.359938,63.075362,"OrderedDict([('alpha', 0.003643062885208252)])"
125541,delta,AE,QKRR,hubregtsen,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.5159,8.7185,76.069212,72.397388,"OrderedDict([('alpha', 0.00018551605184409783)])"
125620,delta,AE,QKRR,highdim,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.4895,8.7971,77.424209,71.055185,"OrderedDict([('alpha', 0.001979683324799642)])"
125648,delta,AE,QKRR,paramz,7,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,7.2589,9.8205,96.44365,77.675183,"OrderedDict([('alpha', 0.014142992146532444)])"
125648,delta,AE,QKRR,multicontrol,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.5471,8.7032,75.843667,74.31588,"OrderedDict([('alpha', 4.221054362975101e-05)])"
125659,delta,AE,QKRR,highdim,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.2501,8.5061,72.398085,62.443788,"OrderedDict([('alpha', 0.01600763965911533)])"
125726,delta,AE,QKRR,highdim,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.2033,8.4707,71.800886,59.812448,"OrderedDict([('alpha', 0.028553360965502036)])"
125730,delta,AE,QKRR,paramz,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,7.1597,10.1256,102.543199,79.026759,"OrderedDict([('alpha', 0.005899120206574423)])"
125730,delta,AE,QKRR,chebyshev,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,18.2797,89.2924,7975.183283,31.406943,"OrderedDict([('alpha', 1e-06)])"
125742,delta,AE,QKRR,paramz,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.8017,9.3498,87.534043,72.388713,"OrderedDict([('alpha', 0.03025225726911983)])"
125756,delta,AE,QKRR,paramz,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.6537,11.313,128.127896,132.91617,"OrderedDict([('alpha', 2.7404238199279802e-06)])"
125808,delta,AE,QKRR,chebyshev,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,7.183,14.7127,216.504918,76.318967,"OrderedDict([('alpha', 1e-06)])"
125813,delta,AE,QKRR,hubregtsen,5,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.5609,10.1449,102.972448,106.668583,"OrderedDict([('alpha', 8.669342270080772e-05)])"
125816,delta,AE,QKRR,yz_cx,5,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.4713,10.2159,104.448428,101.979884,"OrderedDict([('alpha', 0.00019235642430399306)])"
125822,delta,AE,QKRR,yz_cx,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.2638,10.7097,114.723049,119.55536,"OrderedDict([('alpha', 0.0008373163601713791)])"
125837,delta,AE,QKRR,yz_cx,5,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.5409,10.1587,103.254141,105.364586,"OrderedDict([('alpha', 0.00025296064736206813)])"
125849,delta,AE,QKRR,yz_cx,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.424,8.7817,77.147891,66.55452,"OrderedDict([('alpha', 0.00046521362195489586)])"
125901,delta,AE,QKRR,hubregtsen,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.4953,8.7663,76.888635,73.365113,"OrderedDict([('alpha', 0.00010926068309040262)])"
125927,delta,AE,QKRR,paramz,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,7.1216,11.0846,122.947693,76.13212,"OrderedDict([('alpha', 5.494164971234007e-06)])"
125931,delta,AE,QKRR,chebyshev,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,14.1182,63.455,4026.565678,35.281184,"OrderedDict([('alpha', 1e-06)])"
125943,delta,AE,QKRR,hubregtsen,5,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.729,10.3754,107.7226,112.627004,"OrderedDict([('alpha', 5.0799702205919096e-05)])"
