Timestamp,Mode,Target,Model,Encoding,Qubits,Max_Layers,Seed,Kernel_Type,Train_Kernel,Kernel_Optimizer,Optimizer,Tuner,CV_Folds,Features,PCA_Components,Baseline_MAE_kcal_mol,CV_MAE_kcal_mol,Test_MAE_kcal_mol,Test_STD_kcal_mol,Test_MSE_label,Train_Loss_or_TrainMSE,Best_Params
031815,direct,AE,QSVR,paramz,3,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,9.0912,12.7596,163.27424,171.16854,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
031838,direct,AE,QSVR,yz_cx,5,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.4978,10.2118,104.282464,107.432489,"OrderedDict([('C', 1000.0), ('epsilon', 0.04214589906304901)])"
031919,direct,AE,QSVR,multicontrol,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.7342,9.0357,81.881826,83.088316,"OrderedDict([('C', 1000.0), ('epsilon', 0.0016845800156103728)])"
031949,direct,AE,QSVR,yz_cx,7,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.2354,8.7402,76.479052,65.898191,"OrderedDict([('C', 1000.0), ('epsilon', 0.13597860983560742)])"
031950,direct,AE,QSVR,highdim,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.4517,8.8236,78.054607,76.080035,"OrderedDict([('C', 1000.0), ('epsilon', 0.19350608400005256)])"
032010,direct,AE,QSVR,yz_cx,5,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.6317,10.3,106.112505,111.442868,"OrderedDict([('C', 1000.0), ('epsilon', 0.5471785286318058)])"
032015,direct,AE,QSVR,yz_cx,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.2612,8.7669,76.953044,67.772244,"OrderedDict([('C', 1000.0), ('epsilon', 0.01192345245476617)])"
032027,direct,AE,QSVR,cpkernel,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.9658,8.2019,67.292861,60.587834,"OrderedDict([('C', 1000.0), ('epsilon', 0.09335296519890147)])"
032038,direct,AE,QSVR,highdim,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.2859,8.7718,77.054835,68.770918,"OrderedDict([('C', 1000.0), ('epsilon', 0.26208227270400164)])"
032049,direct,AE,QSVR,paramz,5,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.8174,10.7466,115.509967,126.407166,"OrderedDict([('C', 1000.0), ('epsilon', 0.3377374069228438)])"
032149,direct,AE,QSVR,highdim,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.1187,8.5078,72.492444,66.205213,"OrderedDict([('C', 356.905866511491), ('epsilon', 0.0010661214533010817)])"
032213,direct,AE,QSVR,yz_cx,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.283,8.8021,77.594566,70.385612,"OrderedDict([('C', 1000.0), ('epsilon', 0.17241266457636545)])"
032411,direct,AE,QSVR,highdim,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.0265,8.4308,71.183993,63.553471,"OrderedDict([('C', 210.22080457380844), ('epsilon', 0.07480147180025455)])"
032444,direct,AE,QSVR,yz_cx,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.2773,10.6946,114.625543,122.012457,"OrderedDict([('C', 1000.0), ('epsilon', 0.017326539622200425)])"
032542,direct,AE,QSVR,highdim,3,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,9.9202,12.6978,161.389247,172.678673,"OrderedDict([('C', 647.1264036143094), ('epsilon', 0.028445066446234974)])"
032628,direct,AE,QSVR,chebyshev,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.1972,8.8789,78.969273,65.132337,"OrderedDict([('C', 1000.0), ('epsilon', 0.2523013715757937)])"
032717,direct,AE,QSVR,multicontrol,5,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.7185,10.3612,107.368052,116.834763,"OrderedDict([('C', 1000.0), ('epsilon', 0.004479240190432722)])"
032735,direct,AE,QSVR,chebyshev,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.9217,9.3542,87.522644,89.162821,"OrderedDict([('C', 1000.0), ('epsilon', 0.12809670819365032)])"
032808,direct,AE,QSVR,chebyshev,3,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.228,10.675,114.370393,121.532748,"OrderedDict([('C', 999.8979924807944), ('epsilon', 0.002330118276728737)])"
032812,direct,AE,QSVR,cpkernel,5,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.6477,10.279,105.674458,112.572624,"OrderedDict([('C', 1000.0), ('epsilon', 0.005456513961536851)])"
032836,direct,AE,QSVR,paramz,5,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,9.7015,14.0365,197.031422,199.809293,"OrderedDict([('C', 1000.0), ('epsilon', 0.029017432869990447)])"
032950,direct,AE,QSVR,multicontrol,3,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.5039,11.0822,123.127064,129.233368,"OrderedDict([('C', 1000.0), ('epsilon', 0.0075761365151773815)])"
033027,direct,AE,QSVR,chebyshev,3,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.4921,11.0916,123.164136,130.074877,"OrderedDict([('C', 1000.0), ('epsilon', 0.6446775927213957)])"
033036,direct,AE,QSVR,yz_cx,3,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.4774,11.0017,121.374723,126.408141,"OrderedDict([('C', 1000.0), ('epsilon', 0.00754553156467374)])"
033108,direct,AE,QSVR,hubregtsen,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.4175,10.8702,118.425492,125.58143,"OrderedDict([('C', 1000.0), ('epsilon', 0.035336610689207036)])"
033540,direct,AE,QSVR,yz_cx,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.5615,8.9224,79.792028,78.379346,"OrderedDict([('C', 1000.0), ('epsilon', 0.22396691307445182)])"
033721,direct,AE,QSVR,hubregtsen,3,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.429,10.9556,120.318699,125.977553,"OrderedDict([('C', 1000.0), ('epsilon', 0.014652691091138061)])"
033817,direct,AE,QSVR,yz_cx,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.4138,8.785,77.320335,74.440771,"OrderedDict([('C', 1000.0), ('epsilon', 0.011958430339944284)])"
033904,direct,AE,QSVR,multicontrol,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.3441,8.762,76.924313,72.689888,"OrderedDict([('C', 1000.0), ('epsilon', 0.15211428865123747)])"
034039,direct,AE,QSVR,hubregtsen,5,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.5767,10.1903,103.850235,111.088041,"OrderedDict([('C', 1000.0), ('epsilon', 0.037754177034650865)])"
034255,direct,AE,QSVR,hubregtsen,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.5977,8.951,80.305016,78.078276,"OrderedDict([('C', 1000.0), ('epsilon', 0.04873523116157606)])"
034404,direct,AE,QSVR,hubregtsen,3,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.4446,10.9127,119.397166,126.288494,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
034703,direct,AE,QSVR,paramz,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,7.5237,11.0729,122.993695,118.072268,"OrderedDict([('C', 975.7771383523067), ('epsilon', 0.001)])"
034816,direct,AE,QSVR,highdim,7,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,5.9707,8.364,69.993551,61.704642,"OrderedDict([('C', 145.8294240356727), ('epsilon', 0.0757731449587549)])"
035327,direct,AE,QSVR,hubregtsen,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.7343,9.0358,81.882632,83.088367,"OrderedDict([('C', 1000.0), ('epsilon', 0.0016845264883484778)])"
035442,direct,AE,QSVR,chebyshev,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.095,8.8906,79.14291,56.713945,"OrderedDict([('C', 1000.0), ('epsilon', 0.004860943634069315)])"
035529,direct,AE,QSVR,hubregtsen,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.8422,9.3424,87.636801,87.57277,"OrderedDict([('C', 1000.0), ('epsilon', 0.00953291362458676)])"
035815,direct,AE,QSVR,paramz,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.8252,9.8844,97.924289,85.046285,"OrderedDict([('C', 1000.0), ('epsilon', 0.026572880488652348)])"
035819,direct,AE,QSVR,paramz,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,7.5411,12.0788,147.183912,126.693331,"OrderedDict([('C', 168.33987197639618), ('epsilon', 0.19524774141385562)])"
040021,direct,AE,QSVR,multicontrol,7,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.2829,8.7089,75.949829,70.102593,"OrderedDict([('C', 1000.0), ('epsilon', 0.6348623406272561)])"
040033,direct,AE,QSVR,chebyshev,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.0977,8.8549,78.515119,53.657175,"OrderedDict([('C', 1000.0), ('epsilon', 0.06342119025867707)])"
040401,direct,AE,QSVR,paramz,7,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,10.9581,17.8226,325.814648,273.85346,"OrderedDict([('C', 511.13420619552454), ('epsilon', 0.0037523811169095462)])"
040645,direct,AE,QSVR,multicontrol,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.4312,8.7766,77.200761,75.082673,"OrderedDict([('C', 1000.0), ('epsilon', 0.22750544806049672)])"
040806,direct,AE,QSVR,multicontrol,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.6124,8.9107,79.577773,78.358504,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
040911,direct,AE,QSVR,chebyshev,7,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.2035,9.389,88.364576,48.381708,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
041106,direct,AE,QSVR,paramz,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,7.0585,10.2978,106.083427,91.709602,"OrderedDict([('C', 1000.0), ('epsilon', 0.00822329809772998)])"
042132,direct,AE,QSVR,hubregtsen,7,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.4802,8.8163,77.860038,75.687642,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
044044,direct,AE,QSVR,hubregtsen,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.6383,8.9295,80.01255,80.080186,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
131233,delta,AE,QSVR,hubregtsen,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.3729,8.6038,74.045672,74.787665,"OrderedDict([('C', 1000.0), ('epsilon', 0.20497985354962991)])"
133852,delta,AE,QSVR,chebyshev,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.9955,8.3061,69.078599,58.160193,"OrderedDict([('C', 1000.0), ('epsilon', 0.008451048358901257)])"
140521,delta,AE,QSVR,multicontrol,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.9952,8.2702,68.419702,62.953856,"OrderedDict([('C', 1000.0), ('epsilon', 0.19280083127719494)])"
141103,delta,AE,QSVR,paramz,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.3879,9.3112,86.745044,48.363748,"OrderedDict([('C', 1000.0), ('epsilon', 0.2115954654837615)])"
141114,delta,AE,QSVR,highdim,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.1343,8.4819,72.281599,58.587742,"OrderedDict([('C', 297.4557999033631), ('epsilon', 0.24776119368863897)])"
144145,delta,AE,QSVR,yz_cx,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.9245,8.0992,65.633842,58.958133,"OrderedDict([('C', 592.8119227457424), ('epsilon', 0.19357557924847163)])"
144627,delta,AE,QSVR,hubregtsen,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.0908,8.317,69.178576,66.216314,"OrderedDict([('C', 1000.0), ('epsilon', 0.04738871971316915)])"
145305,delta,AE,QSVR,yz_cx,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.9173,8.0966,65.595224,59.053541,"OrderedDict([('C', 176.26799852279694), ('epsilon', 0.024629269913546484)])"
145749,delta,AE,QSVR,highdim,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.9767,9.3623,87.979051,86.54497,"OrderedDict([('C', 983.9040134317137), ('epsilon', 0.4810884605242446)])"
150404,delta,AE,QSVR,chebyshev,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.1524,9.5084,90.487952,38.34023,"OrderedDict([('C', 1000.0), ('epsilon', 0.24031722382960635)])"
150719,delta,AE,QSVR,highdim,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.9912,8.3152,69.276167,54.125744,"OrderedDict([('C', 69.48443607237722), ('epsilon', 0.4150064695763677)])"
151648,delta,AE,QSVR,yz_cx,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.7981,8.0509,64.852612,51.253875,"OrderedDict([('C', 282.72024318527866), ('epsilon', 0.15217593349406372)])"
154119,delta,AE,QSVR,multicontrol,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.2593,8.5498,73.124912,67.918398,"OrderedDict([('C', 1000.0), ('epsilon', 0.18189958927510658)])"
154946,delta,AE,QSVR,multicontrol,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.3728,8.6037,74.043903,74.786769,"OrderedDict([('C', 1000.0), ('epsilon', 0.20550121350349057)])"
155220,delta,AE,QSVR,multicontrol,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.9577,8.3805,70.277696,58.577416,"OrderedDict([('C', 957.9794021986805), ('epsilon', 0.10505882073430568)])"
162107,delta,AE,QSVR,chebyshev,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.4427,8.7824,77.155646,75.470893,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
162510,delta,AE,QSVR,chebyshev,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.8843,9.1571,83.854094,26.904209,"OrderedDict([('C', 1000.0), ('epsilon', 0.1651057769344733)])"
163052,delta,AE,QSVR,yz_cx,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.191,8.417,70.872348,68.127742,"OrderedDict([('C', 1000.0), ('epsilon', 0.31991306993446317)])"
164345,delta,AE,QSVR,yz_cx,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.9992,8.3948,70.496748,61.68413,"OrderedDict([('C', 980.6333973536513), ('epsilon', 0.3935889589014789)])"
182221,delta,AE,QSVR,hubregtsen,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.0466,8.3024,68.939162,65.490791,"OrderedDict([('C', 1000.0), ('epsilon', 0.1086424649755549)])"
195429,delta,AE,QSVR,chebyshev,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.0135,9.227,85.145644,19.123274,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
201646,delta,AE,QSVR,hubregtsen,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.2511,8.5307,72.812233,71.830136,"OrderedDict([('C', 1000.0), ('epsilon', 0.5024357246858203)])"
202926,delta,AE,QSVR,highdim,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.0457,8.3674,70.190351,56.278755,"OrderedDict([('C', 118.28096513063491), ('epsilon', 0.31230417612081973)])"
212327,delta,AE,QSVR,multicontrol,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.9479,8.2639,68.328366,57.685528,"OrderedDict([('C', 404.3264696032328), ('epsilon', 0.003441769398477746)])"
223220,delta,AE,QSVR,highdim,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.3447,8.6562,75.15169,65.022698,"OrderedDict([('C', 693.3218820770476), ('epsilon', 1.1303469755889977)])"
230641,delta,AE,QSVR,paramz,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.7078,9.8084,96.268721,63.427567,"OrderedDict([('C', 1000.0), ('epsilon', 1.0494945332359604)])"
233405,delta,AE,QSVR,paramz,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,7.1803,10.2321,104.695294,44.197858,"OrderedDict([('C', 488.6443321608196), ('epsilon', 1.0331578636030991)])"
235332,delta,AE,QSVR,paramz,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.8578,10.0808,101.631441,52.361953,"OrderedDict([('C', 400.66462626501175), ('epsilon', 0.39027578170155025)])"
023612,delta,AE,QSVR,hubregtsen,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.0188,8.2467,68.014475,63.323928,"OrderedDict([('C', 991.5590159312893), ('epsilon', 0.20384096397587032)])"
031956,direct,AE,QSVR,hubregtsen,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.4033,8.6257,74.417969,75.149282,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
033013,direct,AE,QSVR,highdim,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.1312,8.5241,73.007074,58.263721,"OrderedDict([('C', 308.7985584749016), ('epsilon', 0.0028022515534392163)])"
042709,direct,AE,QSVR,chebyshev,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.9799,8.242,68.017532,58.207265,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
042835,direct,AE,QSVR,multicontrol,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.0018,8.2868,68.704403,63.082679,"OrderedDict([('C', 1000.0), ('epsilon', 0.0394737022071818)])"
051058,direct,AE,QSVR,paramz,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.6763,10.491,110.253678,58.877209,"OrderedDict([('C', 1000.0), ('epsilon', 0.010459177326624993)])"
054840,direct,AE,QSVR,multicontrol,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.4033,8.6257,74.417969,75.149282,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
060217,direct,AE,QSVR,highdim,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,7.1406,9.5754,92.037851,90.619129,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
061051,direct,AE,QSVR,highdim,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.01,8.3717,70.281425,53.60861,"OrderedDict([('C', 78.79347212133324), ('epsilon', 0.009595802512849914)])"
